Match_ID,Time,RHero1,RHero2,RHero3,RHero4,RHero5,DHero1,DHero2,DHero3,DHero4,DHero5,mmr,Rwin
5770149918, 2021-01-03 10:56:25, 60,70,5,17,84, 72,15,68,113,99, 4440, True
5770149912, 2021-01-03 10:56:20, 39,42,123,5,34, 108,107,114,50,22, 4019, False
5770149816, 2021-01-03 10:56:04, 87,114,8,88,17, 54,26,23,110,107, 5369, False
5770149800, 2021-01-03 10:56:20, 30,104,1,129,9, 38,31,14,101,93, 4464, False
5770149617, 2021-01-03 10:56:10, 121,70,4,11,100, 63,106,98,93,103, 4882, True
5770149410, 2021-01-03 10:55:50, 65,123,119,88,42, 8,85,74,108,11, 4319, True
5770149301, 2021-01-03 10:56:00, 25,6,114,7,47, 14,1,26,30,29, 4282, True
5770149201, 2021-01-03 10:55:50, 100,98,56,84,73, 14,48,28,69,75, 5252, False
5770148807, 2021-01-03 10:55:15, 11,30,83,40,42, 113,54,62,47,123, 4573, True
5770148616, 2021-01-03 10:55:24, 13,43,67,40,28, 29,45,41,128,59, 4054, True
5770148602, 2021-01-03 10:55:20, 111,109,21,126,29, 105,13,16,10,107, 4983, False
5770148516, 2021-01-03 10:55:20, 75,60,114,106,79, 104,63,45,101,50, 4282, True
5770148402, 2021-01-03 10:55:09, 108,74,93,123,5, 9,114,84,62,29, 4751, True
5770148018, 2021-01-03 10:54:45, 107,126,17,90,10, 44,26,38,52,58, 7461, True
5770148017, 2021-01-03 10:54:39, 16,93,114,62,26, 11,51,67,123,81, 4046, False
5770148014, 2021-01-03 10:54:24, 22,37,107,104,93, 84,46,99,8,27, 4337, True
5770147700, 2021-01-03 10:54:40, 84,21,106,1,47, 4,64,11,9,14, 5648, True
5770147619, 2021-01-03 10:54:29, 19,123,13,16,44, 101,98,68,34,93, 4015, True
5770147508, 2021-01-03 10:54:34, 10,86,126,129,119, 46,123,16,128,107, 5014, False
5770147205, 2021-01-03 10:54:19, 85,28,101,10,16, 14,12,11,51,87, 4169, True
5770147117, 2021-01-03 10:53:59, 68,1,14,98,56, 108,85,26,120,67, 4008, True
5770146714, 2021-01-03 10:53:59, 104,25,1,129,30, 106,41,97,87,43, 4643, False
5770146317, 2021-01-03 10:53:19, 123,50,43,69,67, 7,8,128,11,42, 4598, False
5770146305, 2021-01-03 10:53:34, 129,22,20,6,88, 2,34,25,44,31, 4974, False
5770146108, 2021-01-03 10:53:24, 129,30,9,121,6, 8,104,26,87,74, 4151, True
5770146106, 2021-01-03 10:53:23, 29,112,35,70,25, 84,123,28,51,114, 4157, True
5770146105, 2021-01-03 10:53:20, 68,105,8,19,95, 74,128,101,54,73, 4449, True
5770145715, 2021-01-03 10:53:10, 1,2,7,38,71, 23,68,28,121,72, 4499, True
5770145601, 2021-01-03 10:52:55, 70,74,85,5,7, 129,26,72,91,17, 5685, False
5770145519, 2021-01-03 10:53:00, 95,16,50,39,51, 29,126,123,75,8, 4119, False
5770145412, 2021-01-03 10:52:44, 8,91,5,129,14, 50,64,29,113,92, 4145, True
5770144912, 2021-01-03 10:52:35, 7,112,86,8,92, 108,62,22,84,10, 4126, True
5770144910, 2021-01-03 10:52:34, 21,26,44,11,19, 73,52,108,123,1, 4243, False
5770144710, 2021-01-03 10:52:25, 123,44,86,28,22, 128,56,84,101,13, 4319, False
5770144200, 2021-01-03 10:51:59, 90,42,17,13,128, 69,8,11,5,32, 4736, True
5770143907, 2021-01-03 10:51:29, 3,107,120,10,114, 97,23,75,28,44, 4351, True
5770143805, 2021-01-03 10:51:40, 129,17,30,113,7, 110,120,14,8,10, 4252, True
5770143607, 2021-01-03 10:51:34, 65,9,42,113,27, 77,5,17,71,99, 6276, False
5770143600, 2021-01-03 10:51:24, 47,9,14,84,94, 25,82,21,98,123, 4341, True
5770143404, 2021-01-03 10:51:24, 74,39,56,2,14, 123,11,6,64,28, 4435, False
5770143118, 2021-01-03 10:50:50, 101,11,2,77,5, 62,114,123,87,104, 5003, True
5770143100, 2021-01-03 10:51:09, 25,101,81,75,1, 107,31,74,95,33, 4178, True
5770142614, 2021-01-03 10:50:25, 20,11,48,39,60, 49,75,97,101,129, 4040, True
5770142103, 2021-01-03 10:50:19, 8,39,119,56,69, 27,106,1,26,7, 4159, False
5770142007, 2021-01-03 10:50:15, 120,99,76,79,128, 121,60,107,93,98, 4013, False
5770141814, 2021-01-03 10:50:04, 46,79,120,8,48, 74,104,42,84,123, 4178, True
5770141608, 2021-01-03 10:49:55, 26,48,21,128,123, 12,5,2,32,107, 4527, True
5770141308, 2021-01-03 10:49:29, 19,39,113,111,108, 97,40,1,76,84, 4015, False
5770141009, 2021-01-03 10:49:29, 51,78,27,1,13, 45,56,120,70,87, 4017, False
5770140905, 2021-01-03 10:49:14, 16,95,71,91,17, 30,60,114,45,25, 4172, True
5770140413, 2021-01-03 10:48:58, 29,109,120,101,65, 104,84,62,93,14, 5445, False
5770140215, 2021-01-03 10:48:39, 27,77,10,1,57, 21,126,87,93,86, 4779, True
5770139900, 2021-01-03 10:48:34, 32,85,68,25,13, 8,74,64,104,71, 4013, True
5770139303, 2021-01-03 10:47:29, 26,21,72,25,98, 51,64,78,63,45, 4449, False
5770139114, 2021-01-03 10:47:54, 110,9,5,126,93, 11,87,112,129,41, 4082, True
5770138915, 2021-01-03 10:47:44, 2,27,106,8,119, 74,129,50,123,114, 4040, False
5770138719, 2021-01-03 10:47:19, 74,26,63,34,69, 44,27,119,22,29, 4042, True
5770138514, 2021-01-03 10:47:23, 56,104,5,35,12, 70,106,110,30,55, 4114, True
5770138412, 2021-01-03 10:47:19, 70,86,25,108,9, 74,26,63,60,14, 4465, False
5770138105, 2021-01-03 10:46:59, 86,30,10,47,15, 74,67,129,37,88, 5147, False
5770138009, 2021-01-03 10:46:44, 25,93,14,3,97, 26,4,105,21,77, 4991, False
5770137811, 2021-01-03 10:46:30, 48,114,99,46,26, 6,90,106,104,14, 4155, True
5770137718, 2021-01-03 10:46:19, 7,26,13,42,21, 36,19,63,113,112, 4426, False
5770137703, 2021-01-03 10:46:44, 67,49,62,26,17, 39,22,8,120,84, 4555, False
5770137412, 2021-01-03 10:46:30, 67,9,32,47,21, 16,95,52,27,101, 5496, True
5770137111, 2021-01-03 10:46:09, 33,67,16,119,46, 25,111,13,104,42, 4332, False
5770136817, 2021-01-03 10:46:03, 7,5,1,17,36, 8,14,84,11,48, 4087, False
5770136411, 2021-01-03 10:45:29, 42,10,86,53,9, 84,74,14,51,93, 4380, True
5770136304, 2021-01-03 10:45:34, 2,110,126,67,13, 8,9,59,30,129, 5289, True
5770136300, 2021-01-03 10:45:29, 84,93,19,63,9, 4,14,8,26,11, 5016, True
5770136202, 2021-01-03 10:45:29, 99,17,32,3,88, 8,126,53,21,26, 4673, False
5770136108, 2021-01-03 10:45:18, 22,129,83,70,40, 120,10,31,104,13, 4124, False
5770136105, 2021-01-03 10:45:10, 123,5,70,22,65, 52,89,26,27,108, 4833, False
5770136019, 2021-01-03 10:45:19, 7,49,93,10,30, 110,112,6,108,34, 4131, True
5770136018, 2021-01-03 10:45:18, 72,121,56,36,7, 16,27,14,41,15, 4178, True
5770135911, 2021-01-03 10:45:18, 108,22,5,1,33, 11,109,84,75,39, 4131, True
5770135902, 2021-01-03 10:44:53, 25,11,21,70,85, 89,31,14,77,123, 5177, True
5770135519, 2021-01-03 10:44:48, 9,27,98,22,10, 20,83,37,67,59, 5972, True
5770135411, 2021-01-03 10:44:53, 29,128,19,25,113, 13,1,4,9,27, 5366, False
5770135306, 2021-01-03 10:44:44, 80,62,44,27,97, 22,45,1,60,71, 4091, False
5770135209, 2021-01-03 10:44:38, 67,106,72,64,51, 88,85,126,65,10, 4040, True
5770135207, 2021-01-03 10:44:38, 110,123,90,48,11, 85,70,112,36,106, 4506, True
5770135202, 2021-01-03 10:44:19, 16,94,9,44,30, 62,34,10,29,84, 4245, True
5770134817, 2021-01-03 10:44:23, 30,13,42,1,75, 14,94,39,26,87, 4101, True
5770134218, 2021-01-03 10:43:43, 105,99,87,48,14, 86,50,37,8,74, 4005, True
5770133819, 2021-01-03 10:43:29, 7,129,100,1,102, 12,39,23,120,111, 4330, True
5770133814, 2021-01-03 10:43:03, 74,107,129,41,90, 9,42,101,83,98, 4204, False
5770133718, 2021-01-03 10:43:28, 26,101,98,21,114, 120,13,113,16,31, 5258, False
5770133606, 2021-01-03 10:43:08, 14,28,25,44,39, 49,56,62,7,34, 4279, True
5770133313, 2021-01-03 10:42:59, 9,1,64,33,74, 14,25,123,111,95, 4182, True
5770133218, 2021-01-03 10:42:58, 102,26,39,27,67, 87,104,9,114,13, 4191, True
5770133103, 2021-01-03 10:42:53, 21,91,42,128,44, 74,93,86,123,102, 4213, True
5770132516, 2021-01-03 10:42:23, 71,81,86,70,47, 7,12,123,5,120, 4465, False
5770132219, 2021-01-03 10:42:12, 65,44,114,26,123, 8,30,9,74,103, 4166, True
5770131906, 2021-01-03 10:41:58, 64,22,100,4,44, 29,11,16,113,31, 4166, True
5770131702, 2021-01-03 10:41:28, 74,129,14,84,56, 42,19,36,25,51, 4101, True
5770131617, 2021-01-03 10:41:43, 11,129,44,110,7, 74,88,105,42,54, 4423, False
5770131506, 2021-01-03 10:41:38, 13,28,35,121,83, 1,64,129,58,17, 4034, False
5770130817, 2021-01-03 10:41:03, 113,50,39,1,91, 104,13,86,67,9, 4740, True
5770130707, 2021-01-03 10:40:53, 22,109,14,123,74, 44,16,37,17,105, 5197, True
5770130610, 2021-01-03 10:40:48, 84,40,109,88,17, 10,114,119,120,85, 4851, True
5770130306, 2021-01-03 10:40:34, 1,71,110,126,7, 114,13,85,84,45, 4125, True
5770130305, 2021-01-03 10:40:33, 43,40,19,69,1, 89,22,60,84,96, 4178, False
5770130203, 2021-01-03 10:40:33, 126,128,27,109,99, 19,70,22,121,2, 4632, True
5770129812, 2021-01-03 10:40:12, 21,27,108,62,44, 28,68,17,70,83, 4705, True
5770129701, 2021-01-03 10:40:04, 126,27,45,4,1, 104,114,20,107,37, 5014, True
5770129607, 2021-01-03 10:39:57, 50,21,2,44,59, 64,88,74,9,93, 4571, False
5770129515, 2021-01-03 10:39:49, 39,87,75,42,60, 95,3,101,84,4, 4218, True
5770129514, 2021-01-03 10:39:48, 106,114,108,5,7, 28,23,21,47,8, 4216, False
5770129513, 2021-01-03 10:39:44, 87,32,77,14,18, 86,93,36,104,112, 4277, True
5770129316, 2021-01-03 10:39:48, 8,34,14,68,20, 33,17,104,25,114, 4358, True
5770129205, 2021-01-03 10:39:29, 9,11,114,84,29, 74,6,123,108,64, 4232, False
5770129005, 2021-01-03 10:39:33, 60,54,39,84,22, 14,114,3,69,52, 4217, False
5770128617, 2021-01-03 10:39:14, 105,65,99,26,8, 114,5,68,96,17, 4293, True
5770128117, 2021-01-03 10:38:43, 14,95,11,129,68, 84,65,81,12,97, 4712, True
5770128016, 2021-01-03 10:38:43, 8,74,26,20,83, 121,86,13,70,93, 4570, True
5770128015, 2021-01-03 10:38:43, 104,107,9,95,84, 14,45,26,81,39, 4165, False
5770127615, 2021-01-03 10:38:23, 11,83,9,104,54, 42,84,110,48,22, 4579, True
5770127517, 2021-01-03 10:38:08, 114,60,68,1,105, 13,64,14,18,106, 4193, True
5770127405, 2021-01-03 10:38:07, 42,84,19,9,11, 31,44,25,34,99, 5224, False
5770127017, 2021-01-03 10:37:48, 113,33,9,30,42, 15,123,10,5,40, 4075, True
5770126907, 2021-01-03 10:37:48, 12,81,121,74,35, 10,86,3,18,99, 4065, True
5770126906, 2021-01-03 10:37:47, 30,53,67,84,99, 129,34,25,7,44, 4130, True
5770126702, 2021-01-03 10:37:23, 48,93,11,97,75, 1,39,9,13,52, 5353, True
5770126619, 2021-01-03 10:37:37, 121,74,44,14,65, 7,23,9,10,26, 4059, False
5770126607, 2021-01-03 10:37:18, 94,119,28,79,70, 44,84,11,9,129, 7069, True
5770126204, 2021-01-03 10:37:12, 12,21,11,5,113, 14,41,47,91,88, 4708, True
5770126013, 2021-01-03 10:37:03, 39,106,9,42,26, 1,47,19,27,8, 4214, False
5770125719, 2021-01-03 10:36:42, 83,8,16,86,52, 113,44,107,31,98, 4486, True
5770125607, 2021-01-03 10:36:42, 114,18,88,123,11, 25,14,74,12,53, 4547, False
5770125507, 2021-01-03 10:36:37, 99,14,73,114,27, 25,20,54,120,100, 4504, False
5770125505, 2021-01-03 10:36:33, 31,15,129,42,123, 57,14,11,5,93, 4149, True
5770125410, 2021-01-03 10:36:33, 31,8,20,47,10, 70,129,93,65,75, 5867, True
5770125110, 2021-01-03 10:36:13, 32,22,83,6,5, 123,47,26,1,107, 5283, False
5770125014, 2021-01-03 10:36:17, 8,113,112,97,5, 129,77,68,10,128, 4648, False
5770124809, 2021-01-03 10:36:03, 123,29,32,105,5, 26,11,8,34,88, 4276, True
5770124807, 2021-01-03 10:36:02, 67,104,62,25,72, 114,108,110,97,26, 4298, False
5770124617, 2021-01-03 10:35:36, 6,51,29,110,65, 46,38,11,86,32, 7117, True
5770124508, 2021-01-03 10:35:41, 69,114,87,86,46, 21,42,55,30,39, 5445, True
5770124411, 2021-01-03 10:35:42, 106,42,5,33,88, 85,8,100,120,9, 4129, False
5770124217, 2021-01-03 10:35:32, 91,121,48,98,74, 25,17,1,110,3, 4085, False
5770124115, 2021-01-03 10:35:22, 48,86,44,104,26, 74,128,10,62,1, 4104, False
5770124104, 2021-01-03 10:35:27, 60,26,20,74,70, 41,21,114,95,110, 4491, True
5770123609, 2021-01-03 10:35:03, 26,9,74,123,77, 114,1,100,14,106, 4609, False
5770123311, 2021-01-03 10:34:52, 61,129,62,10,64, 119,28,90,8,11, 4307, True
5770123304, 2021-01-03 10:34:42, 84,93,22,71,69, 9,95,120,105,14, 4439, True
5770123014, 2021-01-03 10:34:37, 78,123,40,11,8, 67,87,10,104,88, 4883, True
5770123011, 2021-01-03 10:34:37, 13,87,44,65,28, 110,129,74,14,114, 4223, True
5770122602, 2021-01-03 10:34:02, 57,101,44,114,104, 120,119,27,11,93, 4210, False
5770122317, 2021-01-03 10:34:02, 8,25,123,13,64, 46,129,3,114,110, 5838, False
5770121912, 2021-01-03 10:33:42, 74,41,51,21,86, 47,14,1,72,26, 4258, False
5770121317, 2021-01-03 10:33:13, 33,14,31,107,8, 11,121,1,83,104, 4423, True
5770121316, 2021-01-03 10:33:13, 75,27,30,99,36, 62,56,28,43,112, 4293, False
5770121110, 2021-01-03 10:33:02, 105,43,67,84,53, 129,11,62,50,41, 4268, False
5770121108, 2021-01-03 10:33:02, 8,64,49,40,120, 60,101,14,39,95, 4235, False
5770121018, 2021-01-03 10:32:46, 14,112,119,70,11, 10,123,2,86,111, 4055, True
5770120905, 2021-01-03 10:32:52, 70,86,108,121,120, 84,102,50,95,98, 4473, True
5770120703, 2021-01-03 10:32:32, 53,3,9,47,44, 19,27,11,120,8, 5207, False
5770120115, 2021-01-03 10:32:12, 17,7,84,16,114, 37,42,119,2,95, 4818, True
5770120001, 2021-01-03 10:32:02, 63,129,102,31,126, 9,71,16,34,10, 4418, True
5770119719, 2021-01-03 10:31:53, 70,94,128,21,5, 10,98,8,50,9, 4168, False
5770119713, 2021-01-03 10:31:52, 23,98,88,1,68, 38,6,123,77,64, 4435, True
5770119710, 2021-01-03 10:31:47, 86,110,1,13,2, 112,42,16,92,26, 4102, True
5770119104, 2021-01-03 10:31:22, 16,126,78,102,114, 32,60,50,17,40, 4685, True
5770119103, 2021-01-03 10:31:21, 121,126,31,123,70, 42,46,108,112,87, 4569, True
5770118905, 2021-01-03 10:31:12, 86,104,109,101,22, 25,28,85,27,56, 4132, True
5770118809, 2021-01-03 10:31:08, 45,44,64,13,19, 22,68,96,4,21, 4116, False
5770118717, 2021-01-03 10:30:52, 86,114,7,77,123, 71,26,41,106,30, 4273, True
5770118509, 2021-01-03 10:30:47, 47,8,5,56,102, 88,13,53,42,2, 4166, True
5770118408, 2021-01-03 10:30:47, 5,78,123,1,33, 70,14,4,26,126, 4058, False
5770118004, 2021-01-03 10:30:17, 104,40,32,17,84, 37,8,22,60,64, 4328, True
5770117917, 2021-01-03 10:30:12, 93,43,121,16,31, 5,40,13,42,83, 4007, False
5770117603, 2021-01-03 10:30:03, 128,8,119,129,17, 86,1,47,19,5, 4758, True
5770117518, 2021-01-03 10:30:03, 15,36,61,44,75, 111,4,47,13,14, 4302, False
5770117501, 2021-01-03 10:30:02, 123,94,40,86,75, 28,45,26,25,44, 4219, True
5770117015, 2021-01-03 10:29:33, 13,2,84,123,8, 64,69,104,89,86, 4021, True
5770117010, 2021-01-03 10:29:28, 54,19,78,7,52, 37,104,42,71,121, 5020, False
5770116908, 2021-01-03 10:29:28, 98,123,85,46,77, 10,28,105,84,82, 4303, True
5770116802, 2021-01-03 10:29:22, 37,81,62,67,47, 78,20,92,27,128, 4276, True
5770116709, 2021-01-03 10:29:22, 93,86,84,109,129, 11,14,87,1,19, 4271, False
5770116615, 2021-01-03 10:29:01, 84,32,9,100,113, 8,69,26,27,17, 4500, False
5770116417, 2021-01-03 10:29:07, 77,71,126,111,28, 31,44,99,120,121, 4111, False
5770116217, 2021-01-03 10:28:51, 44,62,55,50,111, 9,129,31,52,89, 4606, True
5770116001, 2021-01-03 10:28:42, 16,13,51,112,109, 114,19,49,104,111, 4556, True
5770115417, 2021-01-03 10:28:06, 120,11,26,114,68, 32,100,3,4,44, 4081, True
5770115408, 2021-01-03 10:28:11, 1,13,5,14,63, 44,104,3,110,71, 4584, False
5770115114, 2021-01-03 10:27:47, 88,41,47,31,25, 105,75,40,71,70, 4175, False
5770115016, 2021-01-03 10:27:51, 34,20,102,108,42, 92,27,8,96,45, 4125, False
5770114505, 2021-01-03 10:27:21, 129,120,25,5,1, 114,9,37,23,104, 4400, False
5770114300, 2021-01-03 10:27:17, 71,42,30,91,93, 7,44,28,10,79, 4059, False
5770114001, 2021-01-03 10:27:02, 107,101,8,62,70, 97,12,113,26,14, 4047, True
5770113812, 2021-01-03 10:26:51, 75,22,13,20,8, 47,27,6,114,86, 4009, False
5770113200, 2021-01-03 10:26:21, 86,40,74,6,30, 21,38,22,5,67, 4171, False
5770112919, 2021-01-03 10:25:57, 41,101,7,111,74, 31,114,1,123,28, 4620, False
5770112309, 2021-01-03 10:25:41, 42,68,11,14,104, 113,9,6,16,84, 4179, True
5770112107, 2021-01-03 10:25:07, 88,1,96,11,128, 5,13,56,51,93, 4582, True
5770111814, 2021-01-03 10:25:16, 75,12,36,39,7, 13,56,110,107,60, 4086, False
5770111810, 2021-01-03 10:25:06, 19,50,14,93,11, 84,74,6,101,2, 4038, True
5770111610, 2021-01-03 10:24:57, 44,83,27,15,16, 104,19,110,41,11, 5055, True
5770111515, 2021-01-03 10:25:02, 46,38,87,114,102, 85,13,104,109,9, 5427, False
5770111300, 2021-01-03 10:24:46, 129,53,44,77,7, 114,2,101,9,123, 4085, True
5770111104, 2021-01-03 10:24:37, 74,31,19,10,81, 65,16,91,84,12, 5218, False
5770111103, 2021-01-03 10:24:36, 14,25,20,6,120, 99,8,64,13,87, 4033, True
5770110910, 2021-01-03 10:24:20, 54,108,34,119,69, 74,73,31,99,121, 4680, False
5770110909, 2021-01-03 10:24:11, 26,1,98,86,9, 11,54,27,71,69, 5475, True
5770110602, 2021-01-03 10:24:12, 105,30,56,67,99, 17,31,21,96,109, 4327, False
5770110218, 2021-01-03 10:23:56, 39,129,21,8,30, 7,99,13,109,68, 5022, False
5770110118, 2021-01-03 10:23:46, 61,44,9,86,126, 26,11,22,129,70, 4220, True
5770110015, 2021-01-03 10:23:41, 99,1,51,17,30, 114,121,4,2,32, 4440, False
5770109802, 2021-01-03 10:23:26, 31,83,104,97,44, 84,39,28,105,18, 4242, False
5770109611, 2021-01-03 10:23:16, 28,74,9,80,39, 22,41,50,16,56, 4153, True
5770109101, 2021-01-03 10:22:47, 39,114,27,14,16, 105,10,83,8,60, 4206, False
5770109005, 2021-01-03 10:22:31, 68,106,97,18,69, 33,119,49,63,108, 4978, False
5770108918, 2021-01-03 10:22:20, 9,32,129,14,19, 84,100,114,39,62, 5509, False
5770108702, 2021-01-03 10:22:36, 126,89,100,128,104, 85,120,21,114,97, 5456, False
5770108613, 2021-01-03 10:22:26, 84,59,21,16,95, 123,83,64,1,13, 4562, False
5770108611, 2021-01-03 10:22:21, 128,84,120,16,81, 9,50,114,65,106, 4182, True
5770108008, 2021-01-03 10:22:01, 110,25,42,128,55, 74,109,91,104,83, 4047, False
5770107918, 2021-01-03 10:21:55, 87,77,114,40,86, 8,27,61,104,31, 5077, True
5770107913, 2021-01-03 10:21:51, 98,30,68,114,74, 13,44,31,129,11, 4280, True
5770107611, 2021-01-03 10:21:31, 123,84,104,8,44, 113,27,93,65,60, 5266, True
5770107503, 2021-01-03 10:21:26, 88,114,31,36,17, 113,20,120,64,7, 4078, False
5770107412, 2021-01-03 10:21:32, 107,47,13,7,10, 86,75,100,74,126, 4955, True
5770107310, 2021-01-03 10:21:16, 29,39,8,20,84, 37,67,7,63,106, 4203, True
5770107106, 2021-01-03 10:21:11, 92,32,85,21,74, 102,14,38,93,106, 4657, True
5770107004, 2021-01-03 10:20:57, 39,42,6,9,68, 70,58,88,28,114, 4206, False
5770106800, 2021-01-03 10:20:56, 28,40,109,79,47, 98,89,19,5,17, 4869, False
5770106407, 2021-01-03 10:20:26, 25,98,95,74,5, 121,44,13,129,23, 4436, False
5770106003, 2021-01-03 10:20:16, 27,9,6,25,2, 104,30,8,82,101, 4132, True
5770105700, 2021-01-03 10:20:02, 47,37,84,67,22, 40,17,29,104,10, 4005, True
5770105605, 2021-01-03 10:19:36, 61,8,2,37,128, 9,93,86,43,87, 4540, False
5770105507, 2021-01-03 10:19:41, 10,13,84,98,110, 128,126,85,8,9, 4446, True
5770105506, 2021-01-03 10:19:36, 21,8,33,26,88, 42,17,29,14,121, 4229, True
5770105415, 2021-01-03 10:19:31, 11,88,98,84,106, 47,26,81,8,87, 4104, False
5770105115, 2021-01-03 10:19:26, 108,42,25,123,10, 12,30,112,106,18, 5128, True
5770105112, 2021-01-03 10:19:25, 128,56,70,69,90, 11,67,98,8,20, 4405, True
5770104912, 2021-01-03 10:19:21, 123,6,22,110,27, 29,86,52,113,79, 4415, False
5770104715, 2021-01-03 10:19:06, 13,87,8,31,28, 6,5,32,110,77, 4419, True
5770104305, 2021-01-03 10:18:51, 14,29,77,3,74, 21,71,54,126,5, 5694, True
5770104118, 2021-01-03 10:18:31, 119,40,2,11,67, 93,126,123,105,129, 4005, True
5770104101, 2021-01-03 10:18:36, 111,10,129,120,74, 8,88,85,25,33, 4870, False
5770103907, 2021-01-03 10:18:31, 6,100,87,123,17, 13,112,98,95,7, 4455, True
5770103809, 2021-01-03 10:18:21, 29,123,12,99,128, 50,44,84,11,16, 4029, False
5770103804, 2021-01-03 10:18:15, 123,39,42,14,112, 85,86,29,44,34, 4041, True
5770103716, 2021-01-03 10:18:20, 2,63,101,29,11, 35,104,8,34,26, 4000, False
5770103601, 2021-01-03 10:18:11, 5,18,128,38,74, 14,52,120,110,8, 4649, True
5770103515, 2021-01-03 10:18:06, 129,27,63,11,75, 86,44,30,19,73, 4262, True
5770103417, 2021-01-03 10:18:01, 42,8,14,10,84, 64,114,39,97,88, 4306, True
5770103118, 2021-01-03 10:17:50, 1,28,17,14,87, 46,96,123,84,8, 4290, False
5770103103, 2021-01-03 10:17:45, 20,21,57,6,126, 72,30,63,22,68, 4861, True
5770103017, 2021-01-03 10:17:41, 41,42,74,84,21, 14,51,35,86,10, 4110, False
5770103016, 2021-01-03 10:17:41, 8,74,14,68,27, 56,86,108,128,101, 4267, False
5770103001, 2021-01-03 10:17:41, 31,60,97,74,95, 14,11,18,38,86, 5163, False
5770102814, 2021-01-03 10:17:30, 41,52,84,19,7, 62,70,100,39,123, 4298, True
5770102704, 2021-01-03 10:17:21, 70,126,27,17,119, 35,8,7,11,9, 4094, True
5770102610, 2021-01-03 10:17:21, 22,2,129,102,56, 84,86,13,72,67, 4069, True
5770102417, 2021-01-03 10:17:11, 111,54,16,13,17, 66,62,61,108,107, 4965, True
5770101719, 2021-01-03 10:16:26, 90,123,83,92,10, 1,110,2,126,3, 5221, False
5770101612, 2021-01-03 10:16:26, 84,6,57,36,94, 87,99,32,106,41, 4122, True
5770101317, 2021-01-03 10:16:16, 88,71,92,91,6, 21,83,1,16,9, 4883, False
5770101313, 2021-01-03 10:16:10, 93,11,14,105,97, 114,25,83,28,44, 4561, False
5770101200, 2021-01-03 10:16:06, 13,88,113,58,126, 128,70,79,129,19, 4768, True
5770100913, 2021-01-03 10:15:51, 14,75,64,99,109, 2,30,123,1,3, 4174, False
5770100712, 2021-01-03 10:15:35, 5,39,14,96,93, 84,102,86,106,32, 4357, True
5770100608, 2021-01-03 10:15:35, 6,84,60,30,25, 14,1,35,99,5, 4329, True
5770100119, 2021-01-03 10:15:15, 128,85,50,70,11, 5,19,114,75,109, 4274, True
5770099804, 2021-01-03 10:14:51, 107,25,1,87,129, 11,86,70,81,21, 4685, True
5770099614, 2021-01-03 10:14:41, 25,121,109,96,85, 14,22,52,98,8, 4070, False
5770099510, 2021-01-03 10:14:40, 42,5,22,34,104, 112,98,6,68,123, 4337, True
5770098902, 2021-01-03 10:13:50, 15,8,50,86,38, 28,121,56,54,27, 4262, True
5770098719, 2021-01-03 10:14:01, 21,17,42,15,35, 51,9,113,108,67, 4137, False
5770098716, 2021-01-03 10:14:00, 88,86,70,60,71, 119,75,22,29,67, 4482, False
5770098709, 2021-01-03 10:13:36, 123,93,108,59,37, 44,31,121,71,11, 4059, False
5770098604, 2021-01-03 10:13:55, 32,52,68,99,96, 47,121,51,35,114, 4495, True
5770098410, 2021-01-03 10:13:45, 41,47,119,39,19, 113,32,8,84,97, 4422, False
5770098404, 2021-01-03 10:13:40, 64,75,13,11,6, 100,108,1,35,25, 4167, True
5770098202, 2021-01-03 10:13:19, 4,70,68,26,9, 100,107,10,110,39, 5516, True
5770097113, 2021-01-03 10:12:40, 43,120,87,1,16, 74,25,2,42,31, 4423, False
5770097107, 2021-01-03 10:12:26, 87,123,93,9,14, 84,48,25,11,99, 4934, True
5770096711, 2021-01-03 10:12:15, 1,14,114,42,90, 27,104,68,89,106, 6106, False
5770096708, 2021-01-03 10:12:10, 67,107,11,104,30, 108,8,126,21,5, 4017, False
5770096407, 2021-01-03 10:12:00, 1,14,56,21,5, 38,59,8,9,128, 4014, True
5770096302, 2021-01-03 10:11:34, 13,14,107,95,84, 129,10,57,39,101, 5596, True
5770096002, 2021-01-03 10:11:34, 39,40,21,35,6, 15,51,106,44,26, 4664, True
5770095804, 2021-01-03 10:11:30, 8,17,120,123,27, 31,42,97,96,34, 4097, True
5770095518, 2021-01-03 10:11:10, 46,129,26,14,63, 67,86,9,94,29, 4263, False
5770095515, 2021-01-03 10:11:04, 13,114,54,5,17, 44,42,105,88,86, 4035, False
5770095307, 2021-01-03 10:10:50, 56,128,104,64,114, 97,27,8,47,123, 4824, True
5770094810, 2021-01-03 10:10:25, 60,11,109,21,5, 6,13,74,44,2, 4893, True
5770094715, 2021-01-03 10:10:25, 108,31,9,11,110, 42,10,23,64,121, 4267, True
5770094611, 2021-01-03 10:10:20, 67,85,52,69,97, 17,7,31,129,42, 4004, True
5770094312, 2021-01-03 10:10:10, 34,21,88,84,93, 98,11,35,67,114, 4928, False
5770094311, 2021-01-03 10:10:01, 44,21,33,104,50, 32,99,74,13,87, 4169, False
5770094217, 2021-01-03 10:09:25, 42,83,39,11,88, 110,103,86,14,89, 4243, True
5770094109, 2021-01-03 10:09:54, 35,53,8,48,49, 17,105,7,114,26, 4494, False
5770093900, 2021-01-03 10:09:15, 10,84,6,31,129, 14,17,53,114,2, 6104, True
